"Name","SYear","EYear","Month","DayRule","Time","Offset","Token","Comment"
"Uruguay","1933","1938","Oct","lastSun","0:00","0:30","-",""
"Uruguay","1934","1941","Mar","lastSat","24:00","0","-",""
"Uruguay","1939","1939","Oct","1","0:00","0:30","-",""
"Uruguay","1940","1940","Oct","27","0:00","0:30","-",""
"Uruguay","1941","1941","Aug","1","0:00","0:30","-",""
"Uruguay","1942","1942","Dec","14","0:00","0:30","-",""
"Uruguay","1943","1943","Mar","14","0:00","0","-",""
"Uruguay","1959","1959","May","24","0:00","0:30","-",""
"Uruguay","1959","1959","Nov","15","0:00","0","-",""
"Uruguay","1960","1960","Jan","17","0:00","1:00","-",""
"Uruguay","1960","1960","Mar","6","0:00","0","-",""
"Uruguay","1965","1965","Apr","4","0:00","1:00","-",""
"Uruguay","1965","1965","Sep","26","0:00","0","-",""
"Uruguay","1968","1968","May","27","0:00","0:30","-",""
"Uruguay","1968","1968","Dec","1","0:00","0","-",""
"Uruguay","1970","1970","Apr","25","0:00","1:00","-",""
"Uruguay","1970","1970","Jun","14","0:00","0","-",""
"Uruguay","1972","1972","Apr","23","0:00","1:00","-",""
"Uruguay","1972","1972","Jul","16","0:00","0","-",""
"Uruguay","1974","1974","Jan","13","0:00","1:30","-",""
"Uruguay","1974","1974","Mar","10","0:00","0:30","-",""
"Uruguay","1974","1974","Sep","1","0:00","0","-",""
"Uruguay","1974","1974","Dec","22","0:00","1:00","-",""
"Uruguay","1975","1975","Mar","30","0:00","0","-",""
"Uruguay","1976","1976","Dec","19","0:00","1:00","-",""
"Uruguay","1977","1977","Mar","6","0:00","0","-",""
"Uruguay","1977","1977","Dec","4","0:00","1:00","-",""
"Uruguay","1978","1979","Mar","Sun>=1","0:00","0","-",""
"Uruguay","1978","1978","Dec","17","0:00","1:00","-",""
"Uruguay","1979","1979","Apr","29","0:00","1:00","-",""
"Uruguay","1980","1980","Mar","16","0:00","0","-",""
"Uruguay","1987","1987","Dec","14","0:00","1:00","-",""
"Uruguay","1988","1988","Feb","28","0:00","0","-",""
"Uruguay","1988","1988","Dec","11","0:00","1:00","-",""
"Uruguay","1989","1989","Mar","5","0:00","0","-",""
"Uruguay","1989","1989","Oct","29","0:00","1:00","-",""
"Uruguay","1990","1990","Feb","25","0:00","0","-",""
"Uruguay","1990","1991","Oct","Sun>=21","0:00","1:00","-",""
"Uruguay","1991","1992","Mar","Sun>=1","0:00","0","-",""
"Uruguay","1992","1992","Oct","18","0:00","1:00","-",""
"Uruguay","1993","1993","Feb","28","0:00","0","-",""
"Uruguay","2004","2004","Sep","19","0:00","1:00","-",""
"Uruguay","2005","2005","Mar","27","2:00","0","-",""
"Uruguay","2005","2005","Oct","9","2:00","1:00","-",""
"Uruguay","2006","2015","Mar","Sun>=8","2:00","0","-",""
"Uruguay","2006","2014","Oct","Sun>=1","2:00","1:00","-",""
